rows,cols,beta,edge
profiled_ERR011142,profiled_ERR011126,64.6040614319237,profiled_ERR011142-profiled_ERR011126
profiled_ERR011134,profiled_ERR011126,60.830513951363,profiled_ERR011134-profiled_ERR011126
profiled_ERR011265,profiled_ERR011117,63.7966296929086,profiled_ERR011265-profiled_ERR011117
profiled_ERR011263,profiled_ERR011117,62.6715586388089,profiled_ERR011263-profiled_ERR011117
profiled_ERR011148,profiled_ERR011117,63.4063499950883,profiled_ERR011148-profiled_ERR011117
SID530055,profiled_ERR011114,63.540212711605,SID530055-profiled_ERR011114
S126,profiled_ERR011114,64.0862808268533,S126-profiled_ERR011114
S127,profiled_ERR011114,61.088818819701,S127-profiled_ERR011114
S227,profiled_ERR011114,59.9410349182095,S227-profiled_ERR011114
S53,profiled_ERR011114,63.6723057635452,S53-profiled_ERR011114
S598,profiled_ERR011114,64.8799825387222,S598-profiled_ERR011114
S60,profiled_ERR011114,64.7444081900085,S60-profiled_ERR011114
S628,profiled_ERR011114,58.7621720009896,S628-profiled_ERR011114
profiled_ERR011265,profiled_ERR011114,61.0846771512082,profiled_ERR011265-profiled_ERR011114
profiled_ERR011263,profiled_ERR011114,62.5919220103994,profiled_ERR011263-profiled_ERR011114
profiled_ERR011261,profiled_ERR011114,64.3019203815427,profiled_ERR011261-profiled_ERR011114
profiled_ERR011226,profiled_ERR011114,61.6669987363926,profiled_ERR011226-profiled_ERR011114
profiled_ERR011224,profiled_ERR011114,64.5025910998205,profiled_ERR011224-profiled_ERR011114
profiled_ERR011214,profiled_ERR011114,62.75726876728,profiled_ERR011214-profiled_ERR011114
profiled_ERR011186,profiled_ERR011114,64.2116559592654,profiled_ERR011186-profiled_ERR011114
profiled_ERR011176,profiled_ERR011114,64.1984421925909,profiled_ERR011176-profiled_ERR011114
profiled_ERR011142,profiled_ERR011114,59.1806264219189,profiled_ERR011142-profiled_ERR011114
S127,profiled_ERR011109,63.9460147498816,S127-profiled_ERR011109
profiled_ERR011160,profiled_ERR011109,61.9700725832205,profiled_ERR011160-profiled_ERR011109
SID532802,profiled_ERR011105,63.3650374126109,SID532802-profiled_ERR011105
S127,profiled_ERR011105,58.1634924415871,S127-profiled_ERR011105
S227,profiled_ERR011105,62.4887570876612,S227-profiled_ERR011105
S479,profiled_ERR011105,63.9925966855528,S479-profiled_ERR011105
profiled_ERR011265,profiled_ERR011105,63.2425663149915,profiled_ERR011265-profiled_ERR011105
profiled_ERR011261,profiled_ERR011105,62.0473785081663,profiled_ERR011261-profiled_ERR011105
profiled_ERR011255,profiled_ERR011105,64.3997364140639,profiled_ERR011255-profiled_ERR011105
profiled_ERR011251,profiled_ERR011105,63.800255188976,profiled_ERR011251-profiled_ERR011105
profiled_ERR011249,profiled_ERR011105,63.5165367901985,profiled_ERR011249-profiled_ERR011105
profiled_ERR011226,profiled_ERR011105,64.1988594702114,profiled_ERR011226-profiled_ERR011105
profiled_ERR011224,profiled_ERR011105,63.1581669235155,profiled_ERR011224-profiled_ERR011105
profiled_ERR011216,profiled_ERR011105,59.1866499609082,profiled_ERR011216-profiled_ERR011105
profiled_ERR011214,profiled_ERR011105,64.4929213696355,profiled_ERR011214-profiled_ERR011105
profiled_ERR011202,profiled_ERR011105,63.2705741001842,profiled_ERR011202-profiled_ERR011105
profiled_ERR011198,profiled_ERR011105,64.001511356003,profiled_ERR011198-profiled_ERR011105
profiled_ERR011162,profiled_ERR011105,61.1723856454863,profiled_ERR011162-profiled_ERR011105
profiled_ERR011154,profiled_ERR011105,59.3920888430988,profiled_ERR011154-profiled_ERR011105
profiled_ERR011146,profiled_ERR011105,59.6558317184494,profiled_ERR011146-profiled_ERR011105
profiled_ERR011134,profiled_ERR011105,64.1520701228905,profiled_ERR011134-profiled_ERR011105
SID532779,profiled_ERR011099,64.8309778117761,SID532779-profiled_ERR011099
S127,profiled_ERR011099,57.9222425619988,S127-profiled_ERR011099
S436,profiled_ERR011099,61.1675071519333,S436-profiled_ERR011099
profiled_ERR011265,profiled_ERR011099,61.5535741087461,profiled_ERR011265-profiled_ERR011099
profiled_ERR011263,profiled_ERR011099,60.3662785802724,profiled_ERR011263-profiled_ERR011099
profiled_ERR011261,profiled_ERR011099,57.7510970383702,profiled_ERR011261-profiled_ERR011099
profiled_ERR011255,profiled_ERR011099,59.4185420924791,profiled_ERR011255-profiled_ERR011099
profiled_ERR011236,profiled_ERR011099,64.3498559093975,profiled_ERR011236-profiled_ERR011099
profiled_ERR011224,profiled_ERR011099,60.777678429874,profiled_ERR011224-profiled_ERR011099
profiled_ERR011214,profiled_ERR011099,62.7752520917112,profiled_ERR011214-profiled_ERR011099
profiled_ERR011198,profiled_ERR011099,61.2817585543153,profiled_ERR011198-profiled_ERR011099
profiled_ERR011194,profiled_ERR011099,64.5563547428248,profiled_ERR011194-profiled_ERR011099
profiled_ERR011190,profiled_ERR011099,64.7565348790366,profiled_ERR011190-profiled_ERR011099
profiled_ERR011186,profiled_ERR011099,62.4246646338983,profiled_ERR011186-profiled_ERR011099
profiled_ERR011162,profiled_ERR011099,64.8920329737939,profiled_ERR011162-profiled_ERR011099
profiled_ERR011158,profiled_ERR011099,60.5636929750615,profiled_ERR011158-profiled_ERR011099
profiled_ERR011146,profiled_ERR011099,56.0390598130089,profiled_ERR011146-profiled_ERR011099
profiled_ERR011134,profiled_ERR011099,62.0445906909969,profiled_ERR011134-profiled_ERR011099
profiled_ERR011105,profiled_ERR011099,58.9317108049422,profiled_ERR011105-profiled_ERR011099
S127,profiled_ERR011097,62.0952293345929,S127-profiled_ERR011097
profiled_ERR011255,profiled_ERR011097,60.3600989035781,profiled_ERR011255-profiled_ERR011097
profiled_ERR011224,profiled_ERR011097,63.2019823617613,profiled_ERR011224-profiled_ERR011097
profiled_ERR011198,profiled_ERR011097,60.6024967464699,profiled_ERR011198-profiled_ERR011097
profiled_ERR011146,profiled_ERR011097,63.1799055851938,profiled_ERR011146-profiled_ERR011097
profiled_ERR011105,profiled_ERR011097,63.3960292150412,profiled_ERR011105-profiled_ERR011097
profiled_ERR011099,profiled_ERR011097,64.3677538972025,profiled_ERR011099-profiled_ERR011097
profiled_ERR011134,profiled_ERR011095,64.1069986673707,profiled_ERR011134-profiled_ERR011095
SID31219,profiled_ERR011087,64.7981234254495,SID31219-profiled_ERR011087
SID530055,profiled_ERR011087,63.8298105241387,SID530055-profiled_ERR011087
SID532779,profiled_ERR011087,60.4571164738213,SID532779-profiled_ERR011087
SID532802,profiled_ERR011087,59.7140659282459,SID532802-profiled_ERR011087
S118,profiled_ERR011087,61.4941693125222,S118-profiled_ERR011087
S121,profiled_ERR011087,64.4436562356065,S121-profiled_ERR011087
S127,profiled_ERR011087,50.9161669182398,S127-profiled_ERR011087
S194,profiled_ERR011087,64.0318965005618,S194-profiled_ERR011087
S224,profiled_ERR011087,63.5145649236747,S224-profiled_ERR011087
S227,profiled_ERR011087,59.9923264613716,S227-profiled_ERR011087
S239,profiled_ERR011087,63.2445292876953,S239-profiled_ERR011087
S264,profiled_ERR011087,60.6323586062988,S264-profiled_ERR011087
S297,profiled_ERR011087,62.99616257861,S297-profiled_ERR011087
S342,profiled_ERR011087,64.5373174249123,S342-profiled_ERR011087
S378,profiled_ERR011087,62.9778777892612,S378-profiled_ERR011087
S470,profiled_ERR011087,60.0200520658698,S470-profiled_ERR011087
S475,profiled_ERR011087,64.625705594568,S475-profiled_ERR011087
S479,profiled_ERR011087,59.827872993829,S479-profiled_ERR011087
S517,profiled_ERR011087,56.4106549088987,S517-profiled_ERR011087
S53,profiled_ERR011087,61.7195089173357,S53-profiled_ERR011087
S552,profiled_ERR011087,63.7047121156319,S552-profiled_ERR011087
S587,profiled_ERR011087,62.4707156867005,S587-profiled_ERR011087
S598,profiled_ERR011087,62.7936791897972,S598-profiled_ERR011087
S60,profiled_ERR011087,60.3375496042609,S60-profiled_ERR011087
S617,profiled_ERR011087,63.3055939189078,S617-profiled_ERR011087
S628,profiled_ERR011087,62.3553635183925,S628-profiled_ERR011087
S638,profiled_ERR011087,63.7267653604791,S638-profiled_ERR011087
S643,profiled_ERR011087,61.3404491619876,S643-profiled_ERR011087
S77,profiled_ERR011087,62.2323256974122,S77-profiled_ERR011087
S88,profiled_ERR011087,64.0546756877739,S88-profiled_ERR011087
profiled_ERR011267,profiled_ERR011087,63.2810691130366,profiled_ERR011267-profiled_ERR011087
profiled_ERR011265,profiled_ERR011087,57.6320859393613,profiled_ERR011265-profiled_ERR011087
profiled_ERR011263,profiled_ERR011087,54.9860239238312,profiled_ERR011263-profiled_ERR011087
profiled_ERR011261,profiled_ERR011087,58.7789819858203,profiled_ERR011261-profiled_ERR011087
profiled_ERR011255,profiled_ERR011087,51.8939902664146,profiled_ERR011255-profiled_ERR011087
profiled_ERR011253,profiled_ERR011087,54.6814881868372,profiled_ERR011253-profiled_ERR011087
profiled_ERR011251,profiled_ERR011087,63.0999902781087,profiled_ERR011251-profiled_ERR011087
profiled_ERR011249,profiled_ERR011087,63.498143704162,profiled_ERR011249-profiled_ERR011087
profiled_ERR011245,profiled_ERR011087,63.4195171303939,profiled_ERR011245-profiled_ERR011087
profiled_ERR011239,profiled_ERR011087,57.2881112502798,profiled_ERR011239-profiled_ERR011087
profiled_ERR011236,profiled_ERR011087,60.8802053803959,profiled_ERR011236-profiled_ERR011087
profiled_ERR011230,profiled_ERR011087,64.3086963896313,profiled_ERR011230-profiled_ERR011087
profiled_ERR011228,profiled_ERR011087,64.2428787312595,profiled_ERR011228-profiled_ERR011087
profiled_ERR011226,profiled_ERR011087,55.6230237208583,profiled_ERR011226-profiled_ERR011087
profiled_ERR011224,profiled_ERR011087,54.8199116064753,profiled_ERR011224-profiled_ERR011087
profiled_ERR011216,profiled_ERR011087,59.7573239905041,profiled_ERR011216-profiled_ERR011087
profiled_ERR011214,profiled_ERR011087,62.1441866366528,profiled_ERR011214-profiled_ERR011087
profiled_ERR011212,profiled_ERR011087,58.7067786781546,profiled_ERR011212-profiled_ERR011087
profiled_ERR011208,profiled_ERR011087,61.3805028042703,profiled_ERR011208-profiled_ERR011087
profiled_ERR011204,profiled_ERR011087,62.3137512149852,profiled_ERR011204-profiled_ERR011087
profiled_ERR011200,profiled_ERR011087,61.7933983132284,profiled_ERR011200-profiled_ERR011087
profiled_ERR011198,profiled_ERR011087,56.8793114096889,profiled_ERR011198-profiled_ERR011087
profiled_ERR011194,profiled_ERR011087,60.5787021500211,profiled_ERR011194-profiled_ERR011087
profiled_ERR011190,profiled_ERR011087,58.5723308141421,profiled_ERR011190-profiled_ERR011087
profiled_ERR011186,profiled_ERR011087,53.2022526064833,profiled_ERR011186-profiled_ERR011087
profiled_ERR011184,profiled_ERR011087,59.0740528446166,profiled_ERR011184-profiled_ERR011087
profiled_ERR011182,profiled_ERR011087,60.1381197344122,profiled_ERR011182-profiled_ERR011087
profiled_ERR011176,profiled_ERR011087,61.1878802636349,profiled_ERR011176-profiled_ERR011087
profiled_ERR011170,profiled_ERR011087,64.6591588546133,profiled_ERR011170-profiled_ERR011087
profiled_ERR011168,profiled_ERR011087,58.9065820118908,profiled_ERR011168-profiled_ERR011087
profiled_ERR011166,profiled_ERR011087,62.8197894693919,profiled_ERR011166-profiled_ERR011087
profiled_ERR011164,profiled_ERR011087,61.3279790783311,profiled_ERR011164-profiled_ERR011087
profiled_ERR011162,profiled_ERR011087,56.3282941652131,profiled_ERR011162-profiled_ERR011087
profiled_ERR011160,profiled_ERR011087,62.4977583532728,profiled_ERR011160-profiled_ERR011087
profiled_ERR011158,profiled_ERR011087,56.9659160511067,profiled_ERR011158-profiled_ERR011087
profiled_ERR011148,profiled_ERR011087,63.2375407121793,profiled_ERR011148-profiled_ERR011087
profiled_ERR011146,profiled_ERR011087,53.5994228706543,profiled_ERR011146-profiled_ERR011087
profiled_ERR011142,profiled_ERR011087,62.1258338619081,profiled_ERR011142-profiled_ERR011087
profiled_ERR011136,profiled_ERR011087,59.551571686148,profiled_ERR011136-profiled_ERR011087
profiled_ERR011134,profiled_ERR011087,59.3309758748182,profiled_ERR011134-profiled_ERR011087
profiled_ERR011126,profiled_ERR011087,61.8900051604251,profiled_ERR011126-profiled_ERR011087
profiled_ERR011117,profiled_ERR011087,64.9397558913272,profiled_ERR011117-profiled_ERR011087
profiled_ERR011114,profiled_ERR011087,62.705905940947,profiled_ERR011114-profiled_ERR011087
profiled_ERR011109,profiled_ERR011087,63.9961165002755,profiled_ERR011109-profiled_ERR011087
profiled_ERR011105,profiled_ERR011087,63.5484965973133,profiled_ERR011105-profiled_ERR011087
profiled_ERR011099,profiled_ERR011087,58.7781441293236,profiled_ERR011099-profiled_ERR011087
profiled_ERR011097,profiled_ERR011087,59.4158927754492,profiled_ERR011097-profiled_ERR011087
SID532802,profiled_ERR4143490,61.5962854744201,SID532802-profiled_ERR4143490
S118,profiled_ERR4143490,62.7693691257617,S118-profiled_ERR4143490
S127,profiled_ERR4143490,57.3850077965075,S127-profiled_ERR4143490
S137,profiled_ERR4143490,64.4116385777269,S137-profiled_ERR4143490
S239,profiled_ERR4143490,64.9250647844789,S239-profiled_ERR4143490
S264,profiled_ERR4143490,62.1170119654144,S264-profiled_ERR4143490
S286,profiled_ERR4143490,63.1035113014087,S286-profiled_ERR4143490
S517,profiled_ERR4143490,56.2223652515662,S517-profiled_ERR4143490
S598,profiled_ERR4143490,61.2027399117352,S598-profiled_ERR4143490
S643,profiled_ERR4143490,64.7366840692271,S643-profiled_ERR4143490
S88,profiled_ERR4143490,64.6702697347781,S88-profiled_ERR4143490
profiled_ERR011265,profiled_ERR4143490,64.5057008687367,profiled_ERR011265-profiled_ERR4143490
profiled_ERR011263,profiled_ERR4143490,64.8801192808779,profiled_ERR011263-profiled_ERR4143490
profiled_ERR011261,profiled_ERR4143490,62.8187702187123,profiled_ERR011261-profiled_ERR4143490
profiled_ERR011255,profiled_ERR4143490,59.3530732752988,profiled_ERR011255-profiled_ERR4143490
profiled_ERR011253,profiled_ERR4143490,63.6764109356621,profiled_ERR011253-profiled_ERR4143490
profiled_ERR011251,profiled_ERR4143490,62.1550206056028,profiled_ERR011251-profiled_ERR4143490
profiled_ERR011245,profiled_ERR4143490,58.8873217286885,profiled_ERR011245-profiled_ERR4143490
profiled_ERR011226,profiled_ERR4143490,59.4474710390474,profiled_ERR011226-profiled_ERR4143490
profiled_ERR011216,profiled_ERR4143490,60.984888372767,profiled_ERR011216-profiled_ERR4143490
profiled_ERR011212,profiled_ERR4143490,62.0961971942641,profiled_ERR011212-profiled_ERR4143490
profiled_ERR011186,profiled_ERR4143490,63.6815617508886,profiled_ERR011186-profiled_ERR4143490
profiled_ERR011168,profiled_ERR4143490,62.4021506335972,profiled_ERR011168-profiled_ERR4143490
profiled_ERR011162,profiled_ERR4143490,60.6019334591179,profiled_ERR011162-profiled_ERR4143490
profiled_ERR011146,profiled_ERR4143490,62.7497792914273,profiled_ERR011146-profiled_ERR4143490
profiled_ERR011142,profiled_ERR4143490,64.8821866984604,profiled_ERR011142-profiled_ERR4143490
profiled_ERR011136,profiled_ERR4143490,62.560120400677,profiled_ERR011136-profiled_ERR4143490
profiled_ERR011126,profiled_ERR4143490,64.1665766371192,profiled_ERR011126-profiled_ERR4143490
profiled_ERR011087,profiled_ERR4143490,58.2236951390555,profiled_ERR011087-profiled_ERR4143490
profiled_ERR011158,profiled_ERR414348,63.9010904033088,profiled_ERR011158-profiled_ERR414348
profiled_ERR011087,profiled_ERR414348,64.1471953874938,profiled_ERR011087-profiled_ERR414348
SID532802,profiled_ERR414340,63.1606157028769,SID532802-profiled_ERR414340
S121,profiled_ERR414340,64.8873118822316,S121-profiled_ERR414340
S127,profiled_ERR414340,59.4150363637915,S127-profiled_ERR414340
S137,profiled_ERR414340,64.7321707170162,S137-profiled_ERR414340
S227,profiled_ERR414340,64.5825404017897,S227-profiled_ERR414340
S278,profiled_ERR414340,60.9312519583889,S278-profiled_ERR414340
S436,profiled_ERR414340,63.2757694144707,S436-profiled_ERR414340
S628,profiled_ERR414340,63.5209988591937,S628-profiled_ERR414340
profiled_ERR011265,profiled_ERR414340,64.6176411841149,profiled_ERR011265-profiled_ERR414340
profiled_ERR011263,profiled_ERR414340,61.5701193058437,profiled_ERR011263-profiled_ERR414340
profiled_ERR011261,profiled_ERR414340,58.52417698066,profiled_ERR011261-profiled_ERR414340
profiled_ERR011255,profiled_ERR414340,60.9939632473674,profiled_ERR011255-profiled_ERR414340
profiled_ERR011239,profiled_ERR414340,64.1359075615392,profiled_ERR011239-profiled_ERR414340
profiled_ERR011226,profiled_ERR414340,64.9344830064137,profiled_ERR011226-profiled_ERR414340
profiled_ERR011224,profiled_ERR414340,62.782510540581,profiled_ERR011224-profiled_ERR414340
profiled_ERR011216,profiled_ERR414340,64.2226886539352,profiled_ERR011216-profiled_ERR414340
profiled_ERR011214,profiled_ERR414340,63.3001863194075,profiled_ERR011214-profiled_ERR414340
profiled_ERR011208,profiled_ERR414340,63.7351715014242,profiled_ERR011208-profiled_ERR414340
profiled_ERR011198,profiled_ERR414340,62.8153503144538,profiled_ERR011198-profiled_ERR414340
profiled_ERR011190,profiled_ERR414340,64.0739218222569,profiled_ERR011190-profiled_ERR414340
profiled_ERR011182,profiled_ERR414340,63.0240377833044,profiled_ERR011182-profiled_ERR414340
profiled_ERR011176,profiled_ERR414340,61.4635389787749,profiled_ERR011176-profiled_ERR414340
profiled_ERR011146,profiled_ERR414340,63.7684455943534,profiled_ERR011146-profiled_ERR414340
profiled_ERR011134,profiled_ERR414340,64.2654900837843,profiled_ERR011134-profiled_ERR414340
profiled_ERR011105,profiled_ERR414340,63.3488208123557,profiled_ERR011105-profiled_ERR414340
profiled_ERR011099,profiled_ERR414340,56.6699535611119,profiled_ERR011099-profiled_ERR414340
profiled_ERR011087,profiled_ERR414340,59.7883635609959,profiled_ERR011087-profiled_ERR414340
profiled_ERR4143490,profiled_ERR414340,64.942543561797,profiled_ERR4143490-profiled_ERR414340
S118,profiled_ERR414327,63.3545544096976,S118-profiled_ERR414327
S126,profiled_ERR414327,61.5675583155851,S126-profiled_ERR414327
S127,profiled_ERR414327,63.4135847543609,S127-profiled_ERR414327
S227,profiled_ERR414327,63.5130850116949,S227-profiled_ERR414327
S517,profiled_ERR414327,63.0330961006487,S517-profiled_ERR414327
S617,profiled_ERR414327,64.0010942519287,S617-profiled_ERR414327
S628,profiled_ERR414327,62.843425483217,S628-profiled_ERR414327
profiled_ERR011265,profiled_ERR414327,63.288184471218,profiled_ERR011265-profiled_ERR414327
profiled_ERR011263,profiled_ERR414327,64.6316176117376,profiled_ERR011263-profiled_ERR414327
profiled_ERR011261,profiled_ERR414327,64.5180066002759,profiled_ERR011261-profiled_ERR414327
profiled_ERR011226,profiled_ERR414327,61.2975249976808,profiled_ERR011226-profiled_ERR414327
profiled_ERR011216,profiled_ERR414327,64.9724845045657,profiled_ERR011216-profiled_ERR414327
profiled_ERR011194,profiled_ERR414327,60.1822646297215,profiled_ERR011194-profiled_ERR414327
profiled_ERR011184,profiled_ERR414327,61.8714933959909,profiled_ERR011184-profiled_ERR414327
profiled_ERR011182,profiled_ERR414327,61.9416105270424,profiled_ERR011182-profiled_ERR414327
profiled_ERR011148,profiled_ERR414327,61.2821524987414,profiled_ERR011148-profiled_ERR414327
profiled_ERR011142,profiled_ERR414327,63.5160160877477,profiled_ERR011142-profiled_ERR414327
profiled_ERR011114,profiled_ERR414327,62.7759105303956,profiled_ERR011114-profiled_ERR414327
profiled_ERR011087,profiled_ERR414327,62.374349892938,profiled_ERR011087-profiled_ERR414327
profiled_ERR4143490,profiled_ERR414327,64.1526352462721,profiled_ERR4143490-profiled_ERR414327
S126,profiled_ERR414313,62.8519613329247,S126-profiled_ERR414313
S127,profiled_ERR414313,58.0140853822258,S127-profiled_ERR414313
S598,profiled_ERR414313,64.3715303067375,S598-profiled_ERR414313
profiled_ERR011263,profiled_ERR414313,62.8017159109454,profiled_ERR011263-profiled_ERR414313
profiled_ERR011261,profiled_ERR414313,62.7454713921189,profiled_ERR011261-profiled_ERR414313
profiled_ERR011218,profiled_ERR414313,64.8586825890322,profiled_ERR011218-profiled_ERR414313
profiled_ERR011198,profiled_ERR414313,60.6743276629662,profiled_ERR011198-profiled_ERR414313
profiled_ERR011184,profiled_ERR414313,63.8881557027658,profiled_ERR011184-profiled_ERR414313
profiled_ERR011164,profiled_ERR414313,64.9064477100937,profiled_ERR011164-profiled_ERR414313
profiled_ERR011105,profiled_ERR414313,64.7786530034975,profiled_ERR011105-profiled_ERR414313
profiled_ERR011099,profiled_ERR414313,63.7265723885442,profiled_ERR011099-profiled_ERR414313
profiled_ERR011097,profiled_ERR414313,64.7032268743458,profiled_ERR011097-profiled_ERR414313
profiled_ERR011087,profiled_ERR414313,63.8322839135763,profiled_ERR011087-profiled_ERR414313
profiled_ERR414340,profiled_ERR414313,64.6879901700699,profiled_ERR414340-profiled_ERR414313
SID532779,profiled_ERR414310,64.7132971152117,SID532779-profiled_ERR414310
S118,profiled_ERR414310,64.6029957418208,S118-profiled_ERR414310
S127,profiled_ERR414310,63.8355088981684,S127-profiled_ERR414310
S224,profiled_ERR414310,64.0687316899345,S224-profiled_ERR414310
S227,profiled_ERR414310,64.3505897601587,S227-profiled_ERR414310
S264,profiled_ERR414310,64.2310172011207,S264-profiled_ERR414310
S475,profiled_ERR414310,64.6261945491911,S475-profiled_ERR414310
S517,profiled_ERR414310,64.7038613584763,S517-profiled_ERR414310
profiled_ERR011261,profiled_ERR414310,62.4347402799976,profiled_ERR011261-profiled_ERR414310
profiled_ERR011255,profiled_ERR414310,62.8850669448801,profiled_ERR011255-profiled_ERR414310
profiled_ERR011251,profiled_ERR414310,60.5175283052634,profiled_ERR011251-profiled_ERR414310
profiled_ERR011249,profiled_ERR414310,64.8236508671668,profiled_ERR011249-profiled_ERR414310
profiled_ERR011245,profiled_ERR414310,63.8864346115052,profiled_ERR011245-profiled_ERR414310
profiled_ERR011239,profiled_ERR414310,62.131780124717,profiled_ERR011239-profiled_ERR414310
profiled_ERR011236,profiled_ERR414310,62.369518529684,profiled_ERR011236-profiled_ERR414310
profiled_ERR011216,profiled_ERR414310,64.936963428107,profiled_ERR011216-profiled_ERR414310
profiled_ERR011208,profiled_ERR414310,63.441542173109,profiled_ERR011208-profiled_ERR414310
profiled_ERR011202,profiled_ERR414310,64.4550495485864,profiled_ERR011202-profiled_ERR414310
profiled_ERR011186,profiled_ERR414310,61.8344117179268,profiled_ERR011186-profiled_ERR414310
profiled_ERR011182,profiled_ERR414310,62.9129262794931,profiled_ERR011182-profiled_ERR414310
profiled_ERR011174,profiled_ERR414310,62.3225748512598,profiled_ERR011174-profiled_ERR414310
profiled_ERR011154,profiled_ERR414310,62.9632087248355,profiled_ERR011154-profiled_ERR414310
profiled_ERR011148,profiled_ERR414310,62.0433813796909,profiled_ERR011148-profiled_ERR414310
profiled_ERR011146,profiled_ERR414310,63.9726342837157,profiled_ERR011146-profiled_ERR414310
profiled_ERR011134,profiled_ERR414310,64.865611764758,profiled_ERR011134-profiled_ERR414310
profiled_ERR011126,profiled_ERR414310,64.7502432541171,profiled_ERR011126-profiled_ERR414310
profiled_ERR011087,profiled_ERR414310,64.3932818446171,profiled_ERR011087-profiled_ERR414310
profiled_ERR4143490,profiled_ERR414310,61.6294488419964,profiled_ERR4143490-profiled_ERR414310
profiled_ERR011204,profiled_ERR414304,58.4676204410499,profiled_ERR011204-profiled_ERR414304
profiled_ERR011158,profiled_ERR414304,61.1182369205978,profiled_ERR011158-profiled_ERR414304
SID31300,profiled_ERR414297,64.1902699171245,SID31300-profiled_ERR414297
SID530055,profiled_ERR414297,63.5419951031328,SID530055-profiled_ERR414297
SID532779,profiled_ERR414297,58.8392849151602,SID532779-profiled_ERR414297
SID532802,profiled_ERR414297,61.9238765735515,SID532802-profiled_ERR414297
S118,profiled_ERR414297,64.9611381785453,S118-profiled_ERR414297
S121,profiled_ERR414297,60.2247826270745,S121-profiled_ERR414297
S126,profiled_ERR414297,61.999835002481,S126-profiled_ERR414297
S127,profiled_ERR414297,53.5653905493123,S127-profiled_ERR414297
S137,profiled_ERR414297,63.5915943682274,S137-profiled_ERR414297
S193,profiled_ERR414297,64.8248446708574,S193-profiled_ERR414297
S194,profiled_ERR414297,64.4469921792126,S194-profiled_ERR414297
S227,profiled_ERR414297,53.9296588655088,S227-profiled_ERR414297
S264,profiled_ERR414297,62.2834543655152,S264-profiled_ERR414297
S278,profiled_ERR414297,64.3378453279637,S278-profiled_ERR414297
S297,profiled_ERR414297,62.3154016310066,S297-profiled_ERR414297
S342,profiled_ERR414297,61.5834650611504,S342-profiled_ERR414297
S436,profiled_ERR414297,62.3777277840567,S436-profiled_ERR414297
S446,profiled_ERR414297,63.4809703115671,S446-profiled_ERR414297
S470,profiled_ERR414297,63.986560859417,S470-profiled_ERR414297
S552,profiled_ERR414297,63.7982705004955,S552-profiled_ERR414297
S598,profiled_ERR414297,64.7229975322472,S598-profiled_ERR414297
S60,profiled_ERR414297,62.255298298872,S60-profiled_ERR414297
S617,profiled_ERR414297,63.5562983587863,S617-profiled_ERR414297
S628,profiled_ERR414297,57.0775948141358,S628-profiled_ERR414297
S77,profiled_ERR414297,61.0598777810987,S77-profiled_ERR414297
profiled_ERR011265,profiled_ERR414297,58.4544994237312,profiled_ERR011265-profiled_ERR414297
profiled_ERR011263,profiled_ERR414297,61.5877618374224,profiled_ERR011263-profiled_ERR414297
profiled_ERR011261,profiled_ERR414297,57.7958679273189,profiled_ERR011261-profiled_ERR414297
profiled_ERR011259,profiled_ERR414297,62.1191844343993,profiled_ERR011259-profiled_ERR414297
profiled_ERR011255,profiled_ERR414297,64.5337858842861,profiled_ERR011255-profiled_ERR414297
profiled_ERR011253,profiled_ERR414297,62.7558389952045,profiled_ERR011253-profiled_ERR414297
profiled_ERR011249,profiled_ERR414297,59.7340011012643,profiled_ERR011249-profiled_ERR414297
profiled_ERR011236,profiled_ERR414297,61.6074001233064,profiled_ERR011236-profiled_ERR414297
profiled_ERR011230,profiled_ERR414297,63.6003399299555,profiled_ERR011230-profiled_ERR414297
profiled_ERR011226,profiled_ERR414297,61.2097564911402,profiled_ERR011226-profiled_ERR414297
profiled_ERR011224,profiled_ERR414297,59.2595933238256,profiled_ERR011224-profiled_ERR414297
profiled_ERR011218,profiled_ERR414297,61.9967725367252,profiled_ERR011218-profiled_ERR414297
profiled_ERR011216,profiled_ERR414297,61.0974113607088,profiled_ERR011216-profiled_ERR414297
profiled_ERR011214,profiled_ERR414297,61.2034792120912,profiled_ERR011214-profiled_ERR414297
profiled_ERR011200,profiled_ERR414297,59.7482719437933,profiled_ERR011200-profiled_ERR414297
profiled_ERR011198,profiled_ERR414297,59.8554902202787,profiled_ERR011198-profiled_ERR414297
profiled_ERR011194,profiled_ERR414297,58.2937219313057,profiled_ERR011194-profiled_ERR414297
profiled_ERR011186,profiled_ERR414297,58.0273123652638,profiled_ERR011186-profiled_ERR414297
profiled_ERR011184,profiled_ERR414297,60.0502134944617,profiled_ERR011184-profiled_ERR414297
profiled_ERR011182,profiled_ERR414297,61.5148282777147,profiled_ERR011182-profiled_ERR414297
profiled_ERR011176,profiled_ERR414297,59.1658237928486,profiled_ERR011176-profiled_ERR414297
profiled_ERR011162,profiled_ERR414297,63.6541337211782,profiled_ERR011162-profiled_ERR414297
profiled_ERR011146,profiled_ERR414297,62.9554543085674,profiled_ERR011146-profiled_ERR414297
profiled_ERR011142,profiled_ERR414297,62.7066332561059,profiled_ERR011142-profiled_ERR414297
profiled_ERR011134,profiled_ERR414297,61.3735637002615,profiled_ERR011134-profiled_ERR414297
profiled_ERR011114,profiled_ERR414297,58.963976095393,profiled_ERR011114-profiled_ERR414297
